id,departure city,discount,price,no of items,location,class,segment,sub-class,delivery_type,RID,profit,address code,departure state
1576,New York City,0.2,52.064,4,East,kariox,Home Office,headset,Standard Class,4996,18.8732,10011,New York
1577,Los Angeles,0,20.04,6,West,qexty,Home Office,shorts,Standard Class,6684,8.8176,90008,California
1578,Wausau,0,36.63,3,Central,kariox,Consumer,laptop,Standard Class,4832,9.8901,54401,Wisconsin
1579,Wausau,0,245.88,6,Central,kariox,Consumer,battery,Standard Class,4831,68.8464,54401,Wisconsin
1580,Houston,0.2,40.712,7,Central,kariox,Consumer,charger,Standard Class,4783,3.5623,77070,Texas
1581,Houston,0.8,1.476,3,Central,kariox,Consumer,headset,Standard Class,4782,-2.214,77070,Texas
1582,Houston,0.3,683.144,4,Central,qexty,Consumer,tshirts,Standard Class,4781,0,77070,Texas
1583,San Francisco,0.2,123.144,7,West,kariox,Consumer,headset,Standard Class,4729,46.179,94110,California
1584,Houston,0.2,74.352,3,Central,kariox,Corporate,watch,First Class,3187,26.9526,77041,Texas
1585,Long Beach,0,2.94,1,West,kariox,Corporate,television,Standard Class,5654,0.7938,90805,California
1586,Houston,0.8,26.046,3,Central,kariox,Corporate,headset,First Class,3186,-44.2782,77041,Texas
1587,Hampton,0,149.9,5,South,qexty,Consumer,tshirts,Same Day,9787,40.473,23666,Virginia
1588,Philadelphia,0.2,58.416,2,East,fynota,Consumer,chocolates,Standard Class,9715,16.7946,19143,Pennsylvania
1589,Philadelphia,0.2,51.56,5,East,fynota,Consumer,chocolates,Standard Class,9714,-6.445,19143,Pennsylvania
1590,Philadelphia,0.2,1080.096,6,East,kariox,Consumer,laptop,Standard Class,9713,-94.5084,19143,Pennsylvania
1591,Philadelphia,0.7,13.194,2,East,kariox,Consumer,headset,Standard Class,9712,-8.796,19143,Pennsylvania
1592,Philadelphia,0.2,273.568,2,East,qexty,Consumer,shorts,Standard Class,9711,-34.196,19143,Pennsylvania
1593,Arlington,0,47.79,3,South,fynota,Home Office,chocolates,Standard Class,8683,16.2486,22204,Virginia
1594,Columbus,0,43.68,6,South,kariox,Consumer,phone,Standard Class,9857,20.9664,31907,Georgia
1595,Jacksonville,0.4,945.036,6,South,qexty,Consumer,hoodies,Standard Class,6431,-299.2614,28540,North Carolina
1596,Jacksonville,0.2,25.984,2,South,kariox,Consumer,laptop,Standard Class,6430,-1.624,28540,North Carolina
1597,Nashville,0.2,143.856,9,South,kariox,Consumer,phone,Standard Class,6267,48.5514,37211,Tennessee
1598,Long Beach,0,31.68,6,East,qexty,Consumer,shorts,Standard Class,7561,9.8208,11561,New York
1599,Long Beach,0,167.94,3,East,kariox,Consumer,phone,Standard Class,7560,82.2906,11561,New York
1600,Long Beach,0,533.94,3,East,kariox,Consumer,battery,Standard Class,7559,154.8426,11561,New York
1601,Los Angeles,0,21.4,5,West,kariox,Home Office,phone,Standard Class,5897,9.63,90049,California
1602,Los Angeles,0,44.4,3,West,kariox,Home Office,tablet,Standard Class,5896,22.2,90049,California
1603,Bloomington,0,31.68,6,Central,kariox,Home Office,phone,Standard Class,4446,14.256,47401,Indiana
1604,Richmond,0,69.52,2,South,kariox,Corporate,laptop,Standard Class,4828,19.4656,40475,Kentucky
1605,Orange,0,76.12,2,East,kariox,Corporate,battery,Standard Class,8389,22.0748,7050,New Jersey
1606,Chicago,0.2,15.696,3,Central,kariox,Corporate,phone,Standard Class,4159,5.1012,60610,Illinois
1607,Charlotte,0.2,47.808,12,South,kariox,Corporate,tablet,Standard Class,4068,15.5376,28205,North Carolina
1608,Charlotte,0.2,10.272,3,South,kariox,Corporate,television,Standard Class,4067,0.8988,28205,North Carolina
1609,Charlotte,0.2,7.52,5,South,kariox,Corporate,lighting,Standard Class,4066,1.41,28205,North Carolina
1610,Portland,0.2,155.976,3,West,fynota,Consumer,colddrinks,Standard Class,2833,54.5916,97206,Oregon
1611,Portland,0.2,443.92,5,West,kariox,Consumer,laptop,Standard Class,2832,-94.333,97206,Oregon
1612,Denver,0.2,1983.968,4,West,fynota,Consumer,colddrinks,Standard Class,807,247.996,80219,Colorado
1613,Denver,0.2,43.176,3,West,kariox,Consumer,television,Standard Class,806,4.3176,80219,Colorado
1614,Charlotte,0.2,978.84,9,South,fynota,Corporate,colddrinks,Standard Class,4069,110.1195,28205,North Carolina
1615,Mason,0.2,68.704,2,East,qexty,Corporate,shorts,First Class,9869,16.3172,45040,Ohio
1616,Mason,0.7,3.132,2,East,kariox,Corporate,headset,First Class,9870,-2.61,45040,Ohio
1617,Mason,0.7,22.428,3,East,kariox,Corporate,headset,First Class,9871,-17.9424,45040,Ohio
1618,Nashville,0.2,3.488,2,South,kariox,Consumer,phone,Standard Class,6266,1.1772,37211,Tennessee
1619,Fairfield,0,11.64,3,East,kariox,Consumer,charger,Standard Class,5706,3.3756,6824,Connecticut
1620,New York City,0.2,7.856,2,East,kariox,Consumer,headset,Standard Class,4761,2.8478,10009,New York
1621,New York City,0.2,48.896,2,East,kariox,Consumer,headset,Standard Class,4760,18.336,10009,New York
1622,New York City,0,783.96,4,East,fynota,Consumer,colddrinks,Standard Class,4759,219.5088,10009,New York
1623,Lancaster,0.2,286.344,3,East,kariox,Consumer,charger,Standard Class,3991,-64.4274,17602,Pennsylvania
1624,Seattle,0.2,52.792,1,West,fynota,Corporate,colddrinks,Second Class,7578,4.6193,98115,Washington
1625,Seattle,0,41.94,2,West,fynota,Corporate,chocolates,Second Class,7577,15.0984,98115,Washington
1626,San Francisco,0,362.92,2,West,kariox,Consumer,laptop,Standard Class,7508,105.2468,94122,California
1627,San Francisco,0.2,46.384,2,West,fynota,Consumer,colddrinks,Standard Class,7507,5.2182,94122,California
1628,Fort Lauderdale,0.2,799.92,10,South,fynota,Home Office,chocolates,Standard Class,7277,239.976,33311,Florida
1629,Medina,0.7,19.242,3,East,kariox,Consumer,headset,Standard Class,6504,-13.4694,44256,Ohio
1630,Medina,0.4,50.232,7,East,fynota,Consumer,colddrinks,Standard Class,6503,-10.0464,44256,Ohio
1631,Medina,0.4,539.964,6,East,fynota,Consumer,colddrinks,Standard Class,6502,-107.9928,44256,Ohio
1632,Irving,0.2,88.776,3,Central,fynota,Consumer,colddrinks,Standard Class,6228,7.7679,75061,Texas
1633,New York City,0,89.34,6,East,qexty,Consumer,shorts,Standard Class,4525,24.1218,10024,New York
1634,New York City,0,34.86,7,East,kariox,Consumer,tablet,Standard Class,4524,16.0356,10024,New York
1635,Wausau,0,22.58,2,Central,kariox,Consumer,laptop,Standard Class,4833,5.8708,54401,Wisconsin
1636,Wausau,0,12.39,3,Central,kariox,Consumer,headset,Standard Class,4834,5.8233,54401,Wisconsin
1637,Richmond,0,5.64,3,South,kariox,Corporate,television,Standard Class,4829,1.6356,40475,Kentucky
1638,New York City,0,30.18,3,East,kariox,Corporate,phone,First Class,6982,13.8828,10024,New York
1639,Houston,0.2,36.288,7,Central,kariox,Corporate,phone,Standard Class,5554,12.7008,77036,Texas
1640,Houston,0.2,79.512,3,Central,fynota,Corporate,chocolates,Standard Class,5553,20.8719,77036,Texas
1641,Houston,0.2,16.656,6,Central,kariox,Corporate,charger,Standard Class,5552,-3.123,77036,Texas
1642,Houston,0.2,2.672,1,Central,kariox,Corporate,television,Standard Class,5551,0.334,77036,Texas
1643,Asheville,0.2,7.872,3,South,kariox,Corporate,television,Second Class,3966,0.8856,28806,North Carolina
1644,Los Angeles,0.2,629.064,3,West,qexty,Consumer,hoodies,Standard Class,2414,31.4532,90045,California
1645,Los Angeles,0,11.96,2,West,kariox,Consumer,phone,Standard Class,2413,5.8604,90045,California
1646,Houston,0.32,67.9932,1,Central,qexty,Corporate,pants,Standard Class,5555,-12.9987,77036,Texas
1647,San Antonio,0.2,49.632,4,Central,kariox,Consumer,laptop,Same Day,1863,4.9632,78207,Texas
1648,New Rochelle,0,223.92,4,East,kariox,Home Office,phone,Standard Class,9958,109.7208,10801,New York
1649,New Rochelle,0,46.35,5,East,kariox,Home Office,phone,Standard Class,9957,21.7845,10801,New York
1650,Chicago,0.3,797.944,4,Central,qexty,Consumer,tshirts,Standard Class,9749,-56.996,60653,Illinois
1651,Chicago,0.6,10.984,2,Central,qexty,Consumer,shorts,Standard Class,9748,-7.9634,60653,Illinois
1652,Seattle,0.2,2033.584,2,West,kariox,Corporate,headset,First Class,9616,762.594,98115,Washington
1653,Seattle,0,102.13,7,West,fynota,Corporate,chocolates,First Class,9615,15.3195,98115,Washington
1654,Seattle,0,22.98,1,West,kariox,Corporate,battery,First Class,9614,6.894,98115,Washington
1655,New Rochelle,0,7.3,2,East,kariox,Home Office,charger,Standard Class,9959,2.19,10801,New York
1656,Los Angeles,0,123.92,4,West,kariox,Home Office,phone,Second Class,5964,55.764,90004,California
1657,Carrollton,0.6,25.128,3,Central,qexty,Consumer,shorts,Standard Class,9904,-6.9102,75007,Texas
1658,Fairfield,0,832.93,7,East,fynota,Consumer,colddrinks,Second Class,2210,233.2204,6824,Connecticut
1659,New York City,0,5.92,4,East,kariox,Corporate,lighting,First Class,6981,2.8416,10024,New York
1660,Manhattan,0,273.96,2,Central,fynota,Home Office,colddrinks,Standard Class,3781,10.9584,66502,Kansas
1661,San Francisco,0,10.95,3,West,kariox,Corporate,charger,Second Class,8946,3.285,94110,California
1662,Los Angeles,0,20.46,2,West,kariox,Consumer,charger,First Class,5020,5.3196,90008,California
1663,Los Angeles,0,772.47,3,West,fynota,Consumer,chocolates,First Class,5019,146.7693,90008,California
1664,Los Angeles,0,10.11,3,West,qexty,Consumer,shorts,First Class,5018,3.2352,90008,California
1665,Johnson City,0.2,24.896,4,South,kariox,Consumer,phone,Standard Class,2011,7.78,37604,Tennessee
1666,Carrollton,0.2,127.984,2,Central,fynota,Consumer,chocolates,Standard Class,9905,25.5968,75007,Texas
1667,Johnson City,0.2,333.056,2,South,kariox,Consumer,battery,Standard Class,2010,29.1424,37604,Tennessee
1668,Chesapeake,0,32.4,5,South,kariox,Consumer,phone,Standard Class,8341,15.552,23320,Virginia
1669,New York City,0.1,69.264,2,East,qexty,Home Office,tshirts,Standard Class,4282,14.6224,10011,New York
1670,New York City,0,11.36,2,East,kariox,Home Office,phone,Standard Class,4281,5.2256,10011,New York
1671,Pasadena,0.2,20.736,4,Central,kariox,Corporate,phone,First Class,3261,7.2576,77506,Texas
1672,Midland,0,11.52,4,Central,kariox,Consumer,headset,Standard Class,2302,5.6448,48640,Michigan
1673,Midland,0,12.72,3,Central,kariox,Consumer,headset,Standard Class,2301,6.36,48640,Michigan
1674,Fairfield,0,43.8,10,East,kariox,Consumer,headset,Second Class,2211,21.024,6824,Connecticut
1675,Johnson City,0.2,4.224,3,South,kariox,Consumer,television,Standard Class,2009,0.4752,37604,Tennessee
1676,Los Angeles,0,7.78,2,West,kariox,Home Office,battery,Second Class,5963,2.0228,90004,California
1677,Houston,0.2,604.656,9,Central,kariox,Consumer,watch,Standard Class,2517,204.0714,77095,Texas
1678,Reading,0.5,521.96,4,East,qexty,Corporate,pants,Second Class,5956,-250.5408,19601,Pennsylvania
1679,San Diego,0,39.84,8,West,kariox,Consumer,tablet,Standard Class,3208,18.3264,92037,California
1680,San Diego,0,53.2,5,West,qexty,Consumer,shorts,Standard Class,3207,14.896,92037,California
1681,San Diego,0,62.24,8,West,kariox,Consumer,phone,Standard Class,3206,28.008,92037,California
1682,San Diego,0,39.88,2,West,qexty,Consumer,shorts,Standard Class,3205,11.1664,92037,California
1683,San Diego,0,10.99,1,West,fynota,Consumer,chocolates,Standard Class,3204,4.2861,92037,California
1684,San Diego,0.2,601.536,8,West,fynota,Consumer,colddrinks,Standard Class,3203,60.1536,92037,California
1685,New York City,0,56.52,9,East,qexty,Home Office,shorts,Standard Class,8138,21.4776,10035,New York
1686,Midland,0,3.9,2,Central,kariox,Consumer,television,Standard Class,5165,1.521,48640,Michigan
1687,San Francisco,0,94.85,5,West,kariox,Consumer,phone,Second Class,477,45.528,94110,California
1688,San Francisco,0,92.52,6,West,kariox,Consumer,laptop,Second Class,475,24.9804,94110,California
1689,San Francisco,0.2,703.968,4,West,fynota,Consumer,colddrinks,Second Class,474,87.996,94110,California
1690,San Francisco,0.15,222.666,2,West,qexty,Consumer,pants,Second Class,473,10.4784,94110,California
1691,Redding,0.2,333.576,3,West,fynota,Consumer,colddrinks,Standard Class,5766,25.0182,96003,California
1692,Portland,0.2,120.768,4,West,kariox,Consumer,television,Second Class,9811,9.0576,97206,Oregon
1693,Los Angeles,0.2,575.928,9,West,fynota,Home Office,colddrinks,Second Class,5962,57.5928,90004,California
1694,Portland,0.2,25.92,5,West,kariox,Consumer,phone,Second Class,9810,9.072,97206,Oregon
1695,San Francisco,0,62.65,7,West,kariox,Consumer,phone,Second Class,476,28.819,94110,California
1696,Midland,0,12.84,3,Central,kariox,Consumer,phone,Standard Class,5166,5.778,48640,Michigan
1697,San Francisco,0,340.92,3,West,kariox,Consumer,laptop,Second Class,472,3.4092,94110,California
1698,Midland,0,563.94,3,Central,qexty,Consumer,tshirts,Standard Class,5168,112.788,48640,Michigan
1699,Midland,0,15.84,3,Central,kariox,Consumer,phone,Standard Class,5167,7.128,48640,Michigan
1700,Los Angeles,0,30.48,3,West,kariox,Consumer,television,Standard Class,5779,7.9248,90008,California
1701,Houston,0.2,148.48,2,Central,fynota,Consumer,colddrinks,Standard Class,3330,16.704,77095,Texas
1702,Houston,0.2,262.336,8,Central,kariox,Consumer,phone,Standard Class,3329,95.0968,77095,Texas
1703,Reading,0.2,23.968,2,East,qexty,Corporate,shorts,Second Class,5955,7.7896,19601,Pennsylvania
1704,Houston,0.2,21.72,5,Central,kariox,Consumer,phone,Standard Class,3328,7.8735,77095,Texas
1705,Houston,0.2,67.56,3,Central,kariox,Consumer,television,Standard Class,3327,6.756,77095,Texas
1706,Houston,0.2,241.176,3,Central,fynota,Consumer,colddrinks,Standard Class,3331,15.0735,77095,Texas
1707,Los Angeles,0.2,112.648,1,West,qexty,Consumer,tshirts,Standard Class,5780,11.2648,90008,California
1708,Houston,0.8,896.99,5,Central,kariox,Consumer,headset,Standard Class,3325,-1480.0335,77095,Texas
1709,Louisville,0.2,603.92,5,West,qexty,Consumer,tshirts,Second Class,984,75.49,80027,Colorado
1710,Louisville,0.2,559.984,2,West,fynota,Consumer,colddrinks,Second Class,983,55.9984,80027,Colorado
1711,Louisville,0.2,3.392,1,West,kariox,Consumer,television,Second Class,982,0.8056,80027,Colorado
1712,Madison,0,665.88,6,Central,kariox,Consumer,laptop,Standard Class,17,13.3176,53711,Wisconsin
1713,Midland,0,535.41,3,Central,kariox,Consumer,laptop,Standard Class,5170,160.623,48640,Michigan
1714,Houston,0.8,1.234,1,Central,kariox,Consumer,headset,Standard Class,3326,-1.9744,77095,Texas
1715,Midland,0,62.94,3,Central,kariox,Consumer,laptop,Standard Class,5169,11.9586,48640,Michigan
1716,Los Angeles,0,142.86,1,West,kariox,Corporate,laptop,Standard Class,1267,41.4294,90045,California
1717,Cleveland,0.2,30.36,5,East,qexty,Consumer,shorts,First Class,669,8.7285,44105,Ohio
1718,Miami,0.2,9.568,2,South,kariox,Consumer,phone,First Class,403,3.4684,33180,Florida
1719,New York City,0,18.9,3,East,kariox,Corporate,tablet,First Class,8805,8.694,10035,New York
1720,Tampa,0.2,1.344,1,South,kariox,Consumer,television,Second Class,9383,0.504,33614,Florida
1721,Tampa,0.2,424.272,2,South,kariox,Consumer,laptop,Second Class,9382,-10.6068,33614,Florida
1722,Chicago,0.2,124.032,4,Central,kariox,Consumer,phone,Standard Class,6917,44.9616,60623,Illinois
1723,Tampa,0.2,45.528,3,South,kariox,Consumer,phone,Second Class,9380,15.9348,33614,Florida
1724,Port Arthur,0.2,5.184,1,Central,kariox,Corporate,phone,Standard Class,7005,1.8144,77642,Texas
1725,New York City,0.4,53.316,2,East,qexty,Corporate,hoodies,Standard Class,3980,-19.5492,10024,New York
1726,Richmond,0,207.24,11,Central,kariox,Consumer,battery,Standard Class,3213,58.0272,47374,Indiana
1727,Los Angeles,0.2,292.272,6,West,qexty,Corporate,tshirts,Standard Class,1268,18.267,90045,California
1728,New York City,0.2,296.712,13,East,kariox,Home Office,headset,Standard Class,9724,100.1403,10011,New York
1729,Tampa,0.2,64.784,1,South,qexty,Consumer,tshirts,Second Class,9381,6.4784,33614,Florida
1730,New York City,0,56.52,3,East,kariox,Corporate,battery,Standard Class,3981,15.8256,10024,New York
1731,San Diego,0,13.97,1,West,kariox,Consumer,battery,First Class,8949,3.6322,92037,California
1732,Los Angeles,0,361.96,2,West,kariox,Home Office,battery,Standard Class,4505,101.3488,90045,California
1733,San Diego,0,3.48,2,West,qexty,Consumer,shorts,Standard Class,3294,1.1136,92024,California
1734,San Diego,0,11.91,3,West,kariox,Consumer,charger,Standard Class,3293,0.1191,92024,California
1735,Chicago,0.8,17.904,6,Central,kariox,Consumer,headset,Standard Class,6916,-31.332,60623,Illinois
1736,Chicago,0.8,8.69,5,Central,kariox,Consumer,headset,Standard Class,622,-14.773,60610,Illinois
1737,Colorado Springs,0.2,27.552,3,West,kariox,Corporate,lighting,First Class,298,9.2988,80906,Colorado
1738,Colorado Springs,0.7,78.6,5,West,kariox,Corporate,headset,First Class,297,-62.88,80906,Colorado
1739,Los Angeles,0.2,173.656,7,West,fynota,Home Office,colddrinks,Standard Class,4504,17.3656,90045,California
1740,Colorado Springs,0.2,218.352,3,West,qexty,Corporate,shorts,First Class,296,-24.5646,80906,Colorado
1741,Colorado Springs,0.2,300.416,8,West,qexty,Corporate,shorts,First Class,294,78.8592,80906,Colorado
1742,Houston,0.3,600.558,3,Central,qexty,Home Office,tshirts,Second Class,125,-8.5794,77041,Texas
1743,Los Angeles,0,23.99,1,West,qexty,Home Office,shorts,Standard Class,4509,5.5177,90045,California
1744,Los Angeles,0,20.34,1,West,kariox,Home Office,laptop,Standard Class,4508,0.2034,90045,California
1745,Los Angeles,0.2,818.376,3,West,fynota,Home Office,colddrinks,Standard Class,4507,51.1485,90045,California
1746,Los Angeles,0,62.85,3,West,fynota,Home Office,chocolates,Standard Class,4506,13.1985,90045,California
1747,Colorado Springs,0.2,230.352,3,West,qexty,Corporate,tshirts,First Class,295,20.1558,80906,Colorado
1748,Chicago,0.2,132.16,1,Central,kariox,Consumer,laptop,Standard Class,6915,9.912,60623,Illinois
1749,Thornton,0.2,447.944,7,West,fynota,Consumer,chocolates,Same Day,3859,89.5888,80229,Colorado
1750,San Jose,0,11.76,4,West,kariox,Consumer,television,Standard Class,6146,3.1752,95123,California
1751,Chicago,0.2,323.976,3,Central,fynota,Consumer,colddrinks,Standard Class,9522,36.4473,60623,Illinois
1752,Philadelphia,0.2,18.264,3,East,kariox,Consumer,phone,Standard Class,4816,6.1641,19134,Pennsylvania
1753,Chicago,0.2,15.552,3,Central,kariox,Consumer,phone,Standard Class,9523,5.4432,60623,Illinois
1754,Chicago,0.2,32.592,3,Central,kariox,Consumer,laptop,Standard Class,9524,-7.7406,60623,Illinois
1755,Harrisonburg,0,122.48,2,South,kariox,Home Office,laptop,First Class,1155,0,22801,Virginia
1756,Harrisonburg,0,2244.48,7,South,qexty,Home Office,hoodies,First Class,1156,493.7856,22801,Virginia
1757,Harrisonburg,0,62.31,3,South,kariox,Home Office,headset,First Class,1157,29.2857,22801,Virginia
1758,Harrisonburg,0,455.1,2,South,qexty,Home Office,hoodies,First Class,1158,100.122,22801,Virginia
1759,Seattle,0,31.05,3,West,kariox,Consumer,tablet,Standard Class,3150,14.904,98103,Washington
1760,Columbia,0.2,43.512,7,South,kariox,Consumer,battery,Standard Class,3320,3.8073,38401,Tennessee
1761,Columbia,0.2,662.88,3,South,qexty,Consumer,tshirts,Standard Class,3321,74.574,38401,Tennessee
1762,Columbia,0.2,25.92,5,South,kariox,Consumer,phone,Standard Class,3322,9.072,38401,Tennessee
1763,Los Angeles,0.2,487.984,2,West,kariox,Consumer,headset,Second Class,3643,152.495,90008,California
